Command,Chromosome,Sample_Size,Threads,Input_file_size,Output_file_size
compress,20,10,2,46946694,3272316
compress,20,10,3,46946694,3272311
compress,20,10,3,46946694,3272311
compress,20,10,4,46946694,3272311
compress,20,10,4,46946694,3272311
compress,20,10,8,46946694,3272313
compress,20,10,8,46946694,3272311
compress,20,5,1,35072895,2702692
compress,20,5,1,35072895,2702692
compress,20,5,2,35072895,2702692
compress,20,5,2,35072895,2702692
compress,20,5,3,35072895,2702689
compress,20,5,3,35072895,2702688
compress,20,5,4,35072895,2702688
compress,20,5,4,35072895,2702688
compress,20,5,8,35072895,2702693
compress,20,5,8,35072895,2702691
compress,20,2,1,23183095,1901433
compress,20,2,1,23183095,1901433
compress,20,2,2,23183095,1901429
compress,20,2,2,23183095,1901429
compress,20,2,3,23183095,1901429
compress,20,2,3,23183095,1901429
compress,20,2,4,23183095,1901429
compress,20,2,4,23183095,1901429
compress,20,2,8,23183095,1901430
compress,20,2,8,23183095,1901429
compress,20,1,1,17083206,1396687
compress,20,1,1,17083206,1396687
compress,20,1,2,17083206,1396683
compress,20,1,2,17083206,1396683
compress,20,1,3,17083206,1396683
compress,20,1,3,17083206,1396683
compress,20,1,4,17083206,1396683
compress,20,1,4,17083206,1396683
compress,20,1,8,17083206,1396691
compress,20,1,8,17083206,1396691
